"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M_MIN","T2M_MAX","PRECTOTCORR","RH2M","WS10M","ALLSKY_SFC_PAR_TOT"
"7743",46.41,-63.35,2011,5,12,132,2011-05-12,-5.63,-2.24,0.21,78.88,6.32,3.7
"7744",46.41,-63.35,2011,5,13,133,2011-05-13,-2.43,-1.52,6.88,91.94,7.16,3.37
"7745",46.41,-63.35,2011,5,14,134,2011-05-14,-4.74,-2.56,1.08,86.19,9.62,2.59
"7746",46.41,-63.35,2011,5,15,135,2011-05-15,-7.16,-3.13,2.12,88.44,9.64,2.45
"7747",46.41,-63.35,2011,5,16,136,2011-05-16,-7.8,-4.63,0.84,79.06,3.45,3.68
"7748",46.41,-63.35,2011,5,17,137,2011-05-17,-4.97,-1.22,10.82,88.25,11.63,1.79
"7749",46.41,-63.35,2011,5,18,138,2011-05-18,-9.13,-2.46,1.4,88.62,15.97,1.59
"7750",46.41,-63.35,2011,5,19,139,2011-05-19,-9.42,-4.36,1.27,83.69,8.98,2.24
"7751",46.41,-63.35,2011,5,20,140,2011-05-20,-4.1,-1.47,7.45,95.06,11.6,2.03
"7752",46.41,-63.35,2011,5,21,141,2011-05-21,-5.85,-1.55,3.19,92.75,9.29,1.89
"7753",46.41,-63.35,2011,5,22,142,2011-05-22,-6.58,-1.4,1.81,84.69,7.63,2.03
"7754",46.41,-63.35,2011,5,23,143,2011-05-23,-6.09,-1.35,2.58,82.56,11.42,1.52
"7755",46.41,-63.35,2011,5,24,144,2011-05-24,-5.17,-1.3,4.68,84,8.05,1.37
"7756",46.41,-63.35,2011,5,25,145,2011-05-25,-2.26,-1.1,4.62,92.12,10.62,1.3
"7757",46.41,-63.35,2011,5,26,146,2011-05-26,-3.27,-0.92,1.54,84.19,10.16,2.36
"7758",46.41,-63.35,2011,5,27,147,2011-05-27,-3.27,-1.56,1.65,84.88,7.82,2.23
"7759",46.41,-63.35,2011,5,28,148,2011-05-28,-5.17,-3.32,2.34,85.75,8.61,1.91
"7760",46.41,-63.35,2011,5,29,149,2011-05-29,-6.42,-1.86,1.53,82.12,9.9,1.42
"7761",46.41,-63.35,2011,5,30,150,2011-05-30,-2.52,-1.04,11.96,88.94,13.07,0.82
"7762",46.41,-63.35,2011,5,31,151,2011-05-31,-2.16,-0.89,4.27,82.31,7.05,1.56
"7763",46.41,-63.35,2011,6,1,152,2011-06-01,-3.35,-0.4,11.94,94.38,11.43,0.75
"7764",46.41,-63.35,2011,6,2,153,2011-06-02,-4.96,-0.69,6.34,90.06,15.27,1.24
"7765",46.41,-63.35,2011,6,3,154,2011-06-03,-6.1,-4.2,8.01,90.5,19.98,0.95
"7766",46.41,-63.35,2011,6,4,155,2011-06-04,-6.31,-4.61,6.91,90.62,14.2,1.15
"7767",46.41,-63.35,2011,6,5,156,2011-06-05,-7.02,-5.14,0.62,81,5.32,1.17
"7768",46.41,-63.35,2011,6,6,157,2011-06-06,-4.95,-2.13,8.74,86.31,10.34,0.84
"7769",46.41,-63.35,2011,6,7,158,2011-06-07,-6.02,-2.84,5,85.81,11.27,1.01
"7770",46.41,-63.35,2011,6,8,159,2011-06-08,-8.34,-4.98,0.71,84.81,6.99,0.88
"7771",46.41,-63.35,2011,6,9,160,2011-06-09,-5.87,-2.82,1.75,83.88,6.89,0.91
"7772",46.41,-63.35,2011,6,10,161,2011-06-10,-3.2,-0.88,7.72,88.19,9.33,0.94
"7773",46.41,-63.35,2011,6,11,162,2011-06-11,-1.88,-0.73,6.25,92.25,10.09,0.93
"7774",46.41,-63.35,2011,6,12,163,2011-06-12,-3.16,-1.78,4.16,85.12,8.07,1.09
"7775",46.41,-63.35,2011,6,13,164,2011-06-13,-4.2,-1.74,4.84,87.31,9.83,0.88
"7776",46.41,-63.35,2011,6,14,165,2011-06-14,-4.37,-0.39,12.58,92.12,17.94,0.62
"7777",46.41,-63.35,2011,6,15,166,2011-06-15,-7.6,-0.4,6.7,86.75,21.82,0.84
"7778",46.41,-63.35,2011,6,16,167,2011-06-16,-6.38,-4.09,2.3,85.56,14.21,0.63
"7779",46.41,-63.35,2011,6,17,168,2011-06-17,-6.37,-4.78,0.83,80.81,9.79,0.83
"7780",46.41,-63.35,2011,6,18,169,2011-06-18,-6.27,-4.34,0.21,64.06,3.38,0.8
"7781",46.41,-63.35,2011,6,19,170,2011-06-19,-4.46,-2.37,0.52,80.19,6.12,0.83
"7782",46.41,-63.35,2011,6,20,171,2011-06-20,-2.2,-1.34,3.12,94.25,6.69,0.77
"7783",46.41,-63.35,2011,6,21,172,2011-06-21,-2.47,-1.04,10.4,97.56,9.71,0.66
"7784",46.41,-63.35,2011,6,22,173,2011-06-22,-3.24,-0.52,3.45,90.56,14.55,0.66
"7785",46.41,-63.35,2011,6,23,174,2011-06-23,-4.04,-3.28,1.49,79.5,16.93,0.57
"7786",46.41,-63.35,2011,6,24,175,2011-06-24,-3.73,-3,0.46,80.88,9.75,0.85
"7787",46.41,-63.35,2011,6,25,176,2011-06-25,-2.74,-0.93,2.1,89.75,6.87,0.9
"7788",46.41,-63.35,2011,6,26,177,2011-06-26,-3.1,-0.91,5.03,90.94,12.01,0.77
"7789",46.41,-63.35,2011,6,27,178,2011-06-27,-3.36,-1.02,6.64,90.25,12.24,0.74
"7790",46.41,-63.35,2011,6,28,179,2011-06-28,-1.74,-1.15,5.32,94.62,9.38,0.8
"7791",46.41,-63.35,2011,6,29,180,2011-06-29,-4.88,-1.65,0.71,87.12,4,1.05
"7792",46.41,-63.35,2011,6,30,181,2011-06-30,-8.13,-4.67,0.86,89.12,8.7,0.67
"7793",46.41,-63.35,2011,7,1,182,2011-07-01,-6.77,-4.53,0.94,78.38,5.95,0.94
"7794",46.41,-63.35,2011,7,2,183,2011-07-02,-7.33,-4.74,1.01,75.12,2.85,0.91
"7795",46.41,-63.35,2011,7,3,184,2011-07-03,-9.78,-3.46,1.2,89.62,6.59,0.94
"7796",46.41,-63.35,2011,7,4,185,2011-07-04,-3.5,-2.37,3.96,86.44,8.02,1.07
"7797",46.41,-63.35,2011,7,5,186,2011-07-05,-7.78,-2.5,2.02,85.25,9.82,1.1
"7798",46.41,-63.35,2011,7,6,187,2011-07-06,-4.24,-2.21,2.8,86.12,14.25,1.06
"7799",46.41,-63.35,2011,7,7,188,2011-07-07,-5.51,-2.39,0.79,83.31,11.1,1.02
"7800",46.41,-63.35,2011,7,8,189,2011-07-08,-5.31,-3.96,0.37,76.69,4.59,0.91
"7801",46.41,-63.35,2011,7,9,190,2011-07-09,-5.19,-3.95,2.47,85.12,5.7,1.24
"7802",46.41,-63.35,2011,7,10,191,2011-07-10,-6.36,-4.74,0.7,82.94,3.77,1.07
"7803",46.41,-63.35,2011,7,11,192,2011-07-11,-6.76,-4.81,0.27,82.5,4.81,1.4
"7804",46.41,-63.35,2011,7,12,193,2011-07-12,-4.98,-2.52,2.13,87.94,8.85,1.23
"7805",46.41,-63.35,2011,7,13,194,2011-07-13,-4.62,-1.71,14.71,94.88,9.91,1.15
"7806",46.41,-63.35,2011,7,14,195,2011-07-14,-6.42,-2.27,3.4,88.5,10.8,1.34
"7807",46.41,-63.35,2011,7,15,196,2011-07-15,-8.89,-5.68,1.64,83.44,5.63,1.34
"7808",46.41,-63.35,2011,7,16,197,2011-07-16,-8.85,-7.14,1.2,82.31,4.68,1.7
"7809",46.41,-63.35,2011,7,17,198,2011-07-17,-10.19,-3.46,3.26,90.19,8.42,1.59
"7810",46.41,-63.35,2011,7,18,199,2011-07-18,-10.39,-2.78,6.46,95.06,6.44,2.24
"7811",46.41,-63.35,2011,7,19,200,2011-07-19,-11.87,-9.25,0.87,89.38,6.52,1.57
"7812",46.41,-63.35,2011,7,20,201,2011-07-20,-11.12,-7.68,1.81,89.69,7.61,1.83
"7813",46.41,-63.35,2011,7,21,202,2011-07-21,-13.28,-4.63,6.61,90.5,7.92,2.62
"7814",46.41,-63.35,2011,7,22,203,2011-07-22,-3.03,-1.57,2.52,93.06,11.21,2.84
"7815",46.41,-63.35,2011,7,23,204,2011-07-23,-6.52,-2.2,5.66,95.25,11.78,2.49
"7816",46.41,-63.35,2011,7,24,205,2011-07-24,-8.14,-5.93,2.13,88.62,10.23,2.57
"7817",46.41,-63.35,2011,7,25,206,2011-07-25,-11.24,-8.13,1.1,89.38,8.73,2.88
"7818",46.41,-63.35,2011,7,26,207,2011-07-26,-11.62,-11.09,0.82,90.88,5.41,2.72
"7819",46.41,-63.35,2011,7,27,208,2011-07-27,-12.78,-11.3,1.47,90.75,9.44,4.01
"7820",46.41,-63.35,2011,7,28,209,2011-07-28,-12.75,-11.21,2.35,90.44,9.99,3.66
"7821",46.41,-63.35,2011,7,29,210,2011-07-29,-15.92,-13.01,0.08,94.81,6.7,6.95
"7822",46.41,-63.35,2011,7,30,211,2011-07-30,-13.67,-7.97,0.55,91.38,14.62,5.79
"7823",46.41,-63.35,2011,7,31,212,2011-07-31,-10.68,-8.14,0.7,89.5,14.79,4.32
"7824",46.41,-63.35,2011,8,1,213,2011-08-01,-17,-10.81,0.93,93.88,8.26,6.57
"7825",46.41,-63.35,2011,8,2,214,2011-08-02,-17.52,-16.27,0.64,91,4.59,5.1
"7826",46.41,-63.35,2011,8,3,215,2011-08-03,-17.5,-15.27,0.62,89.06,2.47,5.27
"7827",46.41,-63.35,2011,8,4,216,2011-08-04,-18.06,-12.66,0.48,94,6.23,9.27
"7828",46.41,-63.35,2011,8,5,217,2011-08-05,-19.27,-17.5,0.34,93.38,2.21,9.27
"7829",46.41,-63.35,2011,8,6,218,2011-08-06,-17.3,-14.59,0.33,90.31,3.34,10.56
"7830",46.41,-63.35,2011,8,7,219,2011-08-07,-18.25,-13.64,1.97,95.31,10.27,11.62
"7831",46.41,-63.35,2011,8,8,220,2011-08-08,-13.49,-6.38,5.65,99.25,7.34,11.52
"7832",46.41,-63.35,2011,8,9,221,2011-08-09,-12.32,-5.84,1.61,97.69,6.66,10.88
"7833",46.41,-63.35,2011,8,10,222,2011-08-10,-13.31,0.53,4.68,98.38,7.28,8.97
"7834",46.41,-63.35,2011,8,11,223,2011-08-11,-11.81,-0.35,1.25,80.44,12.99,9.38
"7835",46.41,-63.35,2011,8,12,224,2011-08-12,-12.05,-8.52,0.64,91.62,7.8,10.83
"7836",46.41,-63.35,2011,8,13,225,2011-08-13,-8.66,-5.2,0.43,95.56,5.91,8.96
"7837",46.41,-63.35,2011,8,14,226,2011-08-14,-13.74,-8.94,0.13,96.19,8,10.98
"7838",46.41,-63.35,2011,8,15,227,2011-08-15,-13.95,-11.84,0.4,89.31,5.51,18.15
"7839",46.41,-63.35,2011,8,16,228,2011-08-16,-15,-5.35,6.8,96,7.39,9.57
"7840",46.41,-63.35,2011,8,17,229,2011-08-17,-5.19,-3.92,0.71,96.88,8.61,25.7
"7841",46.41,-63.35,2011,8,18,230,2011-08-18,-5.1,-3.05,2.1,94.94,9.66,13.51
"7842",46.41,-63.35,2011,8,19,231,2011-08-19,-10.8,-4.26,10.71,93.12,7.79,11.21
"7843",46.41,-63.35,2011,8,20,232,2011-08-20,-13.29,-4.24,0.61,93.06,5.77,18.29
"7844",46.41,-63.35,2011,8,21,233,2011-08-21,-14.63,-11.66,1.77,92.19,4.63,15.06
"7845",46.41,-63.35,2011,8,22,234,2011-08-22,-16.05,-5.98,8.2,92.62,11.2,14.55
"7846",46.41,-63.35,2011,8,23,235,2011-08-23,-14.36,-0.73,4.51,95.12,11.63,26.24
"7847",46.41,-63.35,2011,8,24,236,2011-08-24,-2.07,-0.45,2.1,96.19,10.64,18.55
"7848",46.41,-63.35,2011,8,25,237,2011-08-25,-3.15,-1.14,4.31,96.62,8.11,15.34
"7849",46.41,-63.35,2011,8,26,238,2011-08-26,-6.2,-2.28,11.12,96.19,11.75,17.7
"7850",46.41,-63.35,2011,8,27,239,2011-08-27,-10.58,-2.35,5.41,92.06,4.95,25.63
"7851",46.41,-63.35,2011,8,28,240,2011-08-28,-16.39,-10.85,1.4,93.06,11.86,25.28
"7852",46.41,-63.35,2011,8,29,241,2011-08-29,-17.98,-16.31,0.71,90.25,7.44,27.48
"7853",46.41,-63.35,2011,8,30,242,2011-08-30,-19.35,-18.1,0.19,85.44,3.17,21.84
"7854",46.41,-63.35,2011,8,31,243,2011-08-31,-19.37,-13.6,6.85,91.19,15.27,21.25
"7855",46.41,-63.35,2011,9,1,244,2011-09-01,-13.33,-11.02,5.59,91.81,16.05,30.58
"7856",46.41,-63.35,2011,9,2,245,2011-09-02,-13.62,-8.81,1.17,89.12,4.7,24.85
"7857",46.41,-63.35,2011,9,3,246,2011-09-03,-16.61,-11.46,0.22,93.56,4.98,29.34
"7858",46.41,-63.35,2011,9,4,247,2011-09-04,-14.24,-11.78,0.82,86.56,17.37,23.45
"7859",46.41,-63.35,2011,9,5,248,2011-09-05,-12.56,-9.64,0.92,85.12,17.03,28.64
"7860",46.41,-63.35,2011,9,6,249,2011-09-06,-16.66,-9.5,0.16,88.62,7.21,38.87
"7861",46.41,-63.35,2011,9,7,250,2011-09-07,-16.63,-13,0.44,93.94,8.05,38.77
"7862",46.41,-63.35,2011,9,8,251,2011-09-08,-18.91,-12.96,0.37,93.75,10.16,49.71
"7863",46.41,-63.35,2011,9,9,252,2011-09-09,-18.92,-7.25,0.46,99.25,11.34,32.91
"7864",46.41,-63.35,2011,9,10,253,2011-09-10,-6.85,-4.39,0.84,95.62,9.04,34.95
"7865",46.41,-63.35,2011,9,11,254,2011-09-11,-7.62,-4.35,2.38,97.25,6.16,31.92
"7866",46.41,-63.35,2011,9,12,255,2011-09-12,-11.68,-6.07,4.6,94.94,14.3,36.34
"7867",46.41,-63.35,2011,9,13,256,2011-09-13,-15.04,-11.79,2.18,91,10.49,44.47
"7868",46.41,-63.35,2011,9,14,257,2011-09-14,-15.63,-11.02,2.44,92.56,7.64,37.33
"7869",46.41,-63.35,2011,9,15,258,2011-09-15,-14.88,-9.42,2.79,94.38,7.93,55.66
"7870",46.41,-63.35,2011,9,16,259,2011-09-16,-18.02,-15.4,0.31,87.75,5.15,44.37
"7871",46.41,-63.35,2011,9,17,260,2011-09-17,-17.8,-8.54,2.4,93.31,5.91,49.36
"7872",46.41,-63.35,2011,9,18,261,2011-09-18,-20.95,-9.87,0.43,87.06,4.45,50.46
"7873",46.41,-63.35,2011,9,19,262,2011-09-19,-23.17,-10.96,1.53,96.81,7.11,49.26
"7874",46.41,-63.35,2011,9,20,263,2011-09-20,-10.73,-8.4,3.55,96.31,15.2,46.84
"7875",46.41,-63.35,2011,9,21,264,2011-09-21,-16.23,-11.08,1.95,90.88,14.91,62.98
"7876",46.41,-63.35,2011,9,22,265,2011-09-22,-16.25,-10.87,0.89,89.75,10.67,71.9
"7877",46.41,-63.35,2011,9,23,266,2011-09-23,-10.75,-1.81,14.09,89.81,13.59,60.61
"7878",46.41,-63.35,2011,9,24,267,2011-09-24,-8.08,-5.7,2.23,91.62,6.62,75.14
"7879",46.41,-63.35,2011,9,25,268,2011-09-25,-12.05,-7.05,0.8,93.31,3.24,60.34
"7880",46.41,-63.35,2011,9,26,269,2011-09-26,-12.97,-9.99,0.28,86.56,3.8,66.62
"7881",46.41,-63.35,2011,9,27,270,2011-09-27,-12.35,-9.56,0.12,88.81,9.68,63.66
"7882",46.41,-63.35,2011,9,28,271,2011-09-28,-13.36,-10.69,0.59,90.69,8.72,77.52
"7883",46.41,-63.35,2011,9,29,272,2011-09-29,-14.32,-11.31,1.48,90.75,7.27,73.87
"7884",46.41,-63.35,2011,9,30,273,2011-09-30,-14.18,-11.68,0.46,85.88,11.45,70.73
"7885",46.41,-63.35,2011,10,1,274,2011-10-01,-15.6,-7.67,0.3,90.69,9.74,74.98
"7886",46.41,-63.35,2011,10,2,275,2011-10-02,-11.81,-6.96,1.62,96.88,6.18,83.61
"7887",46.41,-63.35,2011,10,3,276,2011-10-03,-14.67,-12.74,0.25,85,8.35,78.98
"7888",46.41,-63.35,2011,10,4,277,2011-10-04,-14.2,-5.03,1.81,96.5,4.17,88.4
"7889",46.41,-63.35,2011,10,5,278,2011-10-05,-5.24,-2.13,3.49,96.19,4.55,80.87
"7890",46.41,-63.35,2011,10,6,279,2011-10-06,-10.28,-5.55,0.56,92.94,4.03,72.63
"7891",46.41,-63.35,2011,10,7,280,2011-10-07,-9.65,-7.63,3.47,93.25,10.84,78.37
"7892",46.41,-63.35,2011,10,8,281,2011-10-08,-8.74,-3.68,3.87,97.38,9.08,92.8
"7893",46.41,-63.35,2011,10,9,282,2011-10-09,-10.99,-8.28,0.55,93.56,6.23,86.66
"7894",46.41,-63.35,2011,10,10,283,2011-10-10,-11.83,-8.35,0.63,90.75,5.08,111.62
"7895",46.41,-63.35,2011,10,11,284,2011-10-11,-13.69,-8.77,0.69,84,5.97,112.34
"7896",46.41,-63.35,2011,10,12,285,2011-10-12,-15.52,-13.51,0.42,83.19,7.45,120.34
"7897",46.41,-63.35,2011,10,13,286,2011-10-13,-16.74,-11.36,0.41,81.38,2.15,115.65
"7898",46.41,-63.35,2011,10,14,287,2011-10-14,-13.13,-1.1,5.52,90.44,6.85,93.38
"7899",46.41,-63.35,2011,10,15,288,2011-10-15,-8.52,-1.58,1,83.06,10.68,124.27
"7900",46.41,-63.35,2011,10,16,289,2011-10-16,-10.11,-6.16,0.56,90.81,5.54,97.48
"7901",46.41,-63.35,2011,10,17,290,2011-10-17,-6.64,-3.15,4.62,94.94,6.69,121.94
"7902",46.41,-63.35,2011,10,18,291,2011-10-18,-10.42,-4.92,0.6,92.12,4.92,98.08
"7903",46.41,-63.35,2011,10,19,292,2011-10-19,-11.56,-9.25,0.64,91.5,3.23,134.43
"7904",46.41,-63.35,2011,10,20,293,2011-10-20,-12.79,-8.95,0.44,85.44,4.49,94.25
"7905",46.41,-63.35,2011,10,21,294,2011-10-21,-12.42,-9.19,0.83,87.81,8.41,109.62
"7906",46.41,-63.35,2011,10,22,295,2011-10-22,-13.99,-10.58,0.88,86.31,7.57,113.74
"7907",46.41,-63.35,2011,10,23,296,2011-10-23,-14.92,-8.6,0.29,86.5,11.7,116.62
"7908",46.41,-63.35,2011,10,24,297,2011-10-24,-11.64,-1.36,0.85,94,8.06,121.96
"7909",46.41,-63.35,2011,10,25,298,2011-10-25,-3.86,-1.55,2.18,93.75,10.62,105.88
"7910",46.41,-63.35,2011,10,26,299,2011-10-26,-6.34,-2.77,1.02,86.19,13.8,106.63
"7911",46.41,-63.35,2011,10,27,300,2011-10-27,-6.27,-1.56,0.63,94.12,8.03,119.84
"7912",46.41,-63.35,2011,10,28,301,2011-10-28,-6.95,-1.24,1.03,92.06,7.55,119.73
"7913",46.41,-63.35,2011,10,29,302,2011-10-29,-8.9,-6.1,0.59,84.69,2.79,107.81
"7914",46.41,-63.35,2011,10,30,303,2011-10-30,-9.67,-5.35,0.16,82.75,5.02,121.71
"7915",46.41,-63.35,2011,10,31,304,2011-10-31,-6.98,-4.35,2.92,90.25,11.32,132.54
"7916",46.41,-63.35,2011,11,1,305,2011-11-01,-7.13,-3.1,1.94,93.06,12.74,122.67
"7917",46.41,-63.35,2011,11,2,306,2011-11-02,-5.86,-2.13,0.83,91.69,14.3,129.19
"7918",46.41,-63.35,2011,11,3,307,2011-11-03,-7.42,-3.82,1.05,88.88,12.13,139.55
"7919",46.41,-63.35,2011,11,4,308,2011-11-04,-8.93,-7.01,3.91,88.06,13.98,127.34
"7920",46.41,-63.35,2011,11,5,309,2011-11-05,-6.61,-1.95,4.56,90.12,15.97,125.94
"7921",46.41,-63.35,2011,11,6,310,2011-11-06,-4.38,-3.03,2.54,90.88,11.78,123.28
"7922",46.41,-63.35,2011,11,7,311,2011-11-07,-4.92,-2.23,2.23,90.75,8.27,112.44
"7923",46.41,-63.35,2011,11,8,312,2011-11-08,-7.2,-4.57,0.18,74.75,6.34,129.18
"7924",46.41,-63.35,2011,11,9,313,2011-11-09,-7.56,-2.88,1.29,90.44,7.53,63.85
"7925",46.41,-63.35,2011,11,10,314,2011-11-10,-5.1,-3.77,1.61,91,6.46,97.82
"7926",46.41,-63.35,2011,11,11,315,2011-11-11,-6.1,-4.29,0.6,85.06,5.22,95.93
"7927",46.41,-63.35,2011,11,12,316,2011-11-12,-6.17,-3.65,0.19,77.94,4.3,128.09
"7928",46.41,-63.35,2011,11,13,317,2011-11-13,-5.96,-4.1,0.77,82.31,3.2,77.1
"7929",46.41,-63.35,2011,11,14,318,2011-11-14,-6.06,-3.31,0.27,77.5,3.23,114.61
"7930",46.41,-63.35,2011,11,15,319,2011-11-15,-6.63,-3.33,2.86,84.38,11.49,83.53
"7931",46.41,-63.35,2011,11,16,320,2011-11-16,-3.87,-1.99,4.87,92.75,13.23,89.04
"7932",46.41,-63.35,2011,11,17,321,2011-11-17,-2.99,-1.99,3.67,91.44,11.3,71.73
"7933",46.41,-63.35,2011,11,18,322,2011-11-18,-3.4,-1.58,2.65,92,10.2,91.55
"7934",46.41,-63.35,2011,11,19,323,2011-11-19,-3.44,-2,0.54,83.62,7.38,75.62
"7935",46.41,-63.35,2011,11,20,324,2011-11-20,-3.24,-1.19,6.13,89.75,6.41,63.95
"7936",46.41,-63.35,2011,11,21,325,2011-11-21,-2.54,-1.37,2.04,93.44,4.61,93.8
"7937",46.41,-63.35,2011,11,22,326,2011-11-22,-3.07,-1.81,5.19,89.56,11.63,96.02
"7938",46.41,-63.35,2011,11,23,327,2011-11-23,-3.53,-0.83,2.02,94.38,5.19,82.75
"7939",46.41,-63.35,2011,11,24,328,2011-11-24,-2.53,-1.56,0.75,86.38,8.63,93.32
"7940",46.41,-63.35,2011,11,25,329,2011-11-25,-2.77,-1.35,1.14,89.12,5.29,104.34
"7941",46.41,-63.35,2011,11,26,330,2011-11-26,-2.38,-1.2,3.99,91.19,7.95,54.16
"7942",46.41,-63.35,2011,11,27,331,2011-11-27,-2.79,-1.65,1.4,92.19,6.12,87.91
"7943",46.41,-63.35,2011,11,28,332,2011-11-28,-3.22,-2.45,0.59,83.38,6.58,88.62
"7944",46.41,-63.35,2011,11,29,333,2011-11-29,-3.1,-1.38,7.82,90.06,9.52,57.57
"7945",46.41,-63.35,2011,11,30,334,2011-11-30,-2.45,-1.43,1.18,87.19,8.45,100.83
"7946",46.41,-63.35,2011,12,1,335,2011-12-01,-2.93,-1.75,0.4,84.62,5.53,80.64
"7947",46.41,-63.35,2011,12,2,336,2011-12-02,-3.39,-2,0.11,84.94,2.53,78.72
"7948",46.41,-63.35,2011,12,3,337,2011-12-03,-4.12,-2.31,0.33,89,1.63,86.7
"7949",46.41,-63.35,2011,12,4,338,2011-12-04,-4.27,-2.04,1.42,89.69,4.64,54.76
"7950",46.41,-63.35,2011,12,5,339,2011-12-05,-2.95,-1.89,2.68,87.44,6.65,80.18
"7951",46.41,-63.35,2011,12,6,340,2011-12-06,-2.31,-1.17,0.61,83.88,3.68,98.29
"7952",46.41,-63.35,2011,12,7,341,2011-12-07,-1.85,-1.24,0.68,90.5,7.12,112.66
"7953",46.41,-63.35,2011,12,8,342,2011-12-08,-3.3,-1.77,0.63,86.56,5.95,105.69
"7954",46.41,-63.35,2011,12,9,343,2011-12-09,-2.84,-0.8,2.64,87.06,12.46,87.1
"7955",46.41,-63.35,2011,12,10,344,2011-12-10,-1.32,-0.86,2.62,93.06,11.08,60.92
"7956",46.41,-63.35,2011,12,11,345,2011-12-11,-2.01,-1.16,3.54,91.5,7.36,74.99
"7957",46.41,-63.35,2011,12,12,346,2011-12-12,-3.13,-1.45,0.54,89.31,7.18,91.3
"7958",46.41,-63.35,2011,12,13,347,2011-12-13,-3.21,-1.92,1.2,85.88,9.32,113.36
"7959",46.41,-63.35,2011,12,14,348,2011-12-14,-3.56,-1.26,0.38,77.31,5.41,122.97
"7960",46.41,-63.35,2011,12,15,349,2011-12-15,-1.61,-0.88,0.52,85.38,5.77,131.87
"7961",46.41,-63.35,2011,12,16,350,2011-12-16,-1.35,-0.7,1.35,97.25,9.83,96.24
"7962",46.41,-63.35,2011,12,17,351,2011-12-17,-1.15,0.08,6.37,95.56,11.64,63.89
"7963",46.41,-63.35,2011,12,18,352,2011-12-18,-1.12,-0.2,7.05,94.75,9.84,87.77
"7964",46.41,-63.35,2011,12,19,353,2011-12-19,-0.99,-0.45,1.41,87.88,13.75,66.98
"7965",46.41,-63.35,2011,12,20,354,2011-12-20,-1.11,-0.81,0.87,92.06,6.4,84.47
"7966",46.41,-63.35,2011,12,21,355,2011-12-21,-1.17,-0.73,2.48,94.12,7.68,79.73
"7967",46.41,-63.35,2011,12,22,356,2011-12-22,-1.34,-0.95,1.86,91.75,4.36,89.16
"7968",46.41,-63.35,2011,12,23,357,2011-12-23,-1.07,-0.89,1.64,90.94,3.77,87.94
"7969",46.41,-63.35,2011,12,24,358,2011-12-24,-2.24,-1.13,2.41,90.75,3.12,111.9
"7970",46.41,-63.35,2011,12,25,359,2011-12-25,-1.6,-0.51,0.87,90.62,4.54,124.45
"7971",46.41,-63.35,2011,12,26,360,2011-12-26,-1.64,-0.77,0.26,85.19,1.32,133.63
"7972",46.41,-63.35,2011,12,27,361,2011-12-27,-1.39,-0.85,1.72,91.19,7.07,61.24
"7973",46.41,-63.35,2011,12,28,362,2011-12-28,-1.6,-1.02,0.64,90.12,6.28,86.31
"7974",46.41,-63.35,2011,12,29,363,2011-12-29,-1.57,-0.52,0.39,83.69,5.09,95.66
"7975",46.41,-63.35,2011,12,30,364,2011-12-30,-0.7,-0.14,3,90.94,6.56,73.23
"7976",46.41,-63.35,2011,12,31,365,2011-12-31,-0.52,0.06,1.25,92.5,6.6,96.59
"7977",46.41,-63.35,2012,1,1,1,2012-01-01,-0.38,0.32,2.24,96.69,9.64,82.35
"7978",46.41,-63.35,2012,1,2,2,2012-01-02,-0.07,0.17,0.77,96.88,6.89,86.62
"7979",46.41,-63.35,2012,1,3,3,2012-01-03,-0.76,-0.04,0.54,88.31,7.21,85.69
"7980",46.41,-63.35,2012,1,4,4,2012-01-04,-1.25,-0.17,1.37,87.12,7.1,90.34
"7981",46.41,-63.35,2012,1,5,5,2012-01-05,-0.7,0.12,0.56,91.69,4.62,89.73
"7982",46.41,-63.35,2012,1,6,6,2012-01-06,-0.41,0.33,1.04,91.25,7.86,69.62
"7983",46.41,-63.35,2012,1,7,7,2012-01-07,-0.79,-0.15,0.14,83.44,6,105.63
"7984",46.41,-63.35,2012,1,8,8,2012-01-08,-1.92,-0.21,0.62,83.88,4.84,41.2
"7985",46.41,-63.35,2012,1,9,9,2012-01-09,-2.42,-0.56,0.64,83.5,7.68,82.41
"7986",46.41,-63.35,2012,1,10,10,2012-01-10,-1.3,-0.45,0.79,84.94,9.98,85.01
"7987",46.41,-63.35,2012,1,11,11,2012-01-11,-1,0.04,0.76,92,6.66,86.86
"7988",46.41,-63.35,2012,1,12,12,2012-01-12,-0.7,-0.17,0.67,89.06,4.92,94.08
"7989",46.41,-63.35,2012,1,13,13,2012-01-13,-1.01,0.41,8.97,92.81,8.55,59.76
"7990",46.41,-63.35,2012,1,14,14,2012-01-14,0.11,0.48,4.6,91.88,12.34,65.67
"7991",46.41,-63.35,2012,1,15,15,2012-01-15,0,0.34,0.8,93.5,7.71,87.2
"7992",46.41,-63.35,2012,1,16,16,2012-01-16,-0.08,0.55,0.33,84.75,3.83,122.25
"7993",46.41,-63.35,2012,1,17,17,2012-01-17,-1.39,0.19,2.78,93.88,6.55,86.55
"7994",46.41,-63.35,2012,1,18,18,2012-01-18,-0.52,0.25,0.66,88.62,3.55,83.83
"7995",46.41,-63.35,2012,1,19,19,2012-01-19,-0.15,0.56,3.52,91.44,5.66,69.44
"7996",46.41,-63.35,2012,1,20,20,2012-01-20,0.33,0.61,2.3,92.19,9.2,87.05
