"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M_MIN","T2M_MAX","PRECTOTCORR","RH2M","WS10M","ALLSKY_SFC_PAR_TOT"
"7945",46.29,-63.12,2011,11,30,334,2011-11-30,-2.45,-1.45,1.21,87.81,8.89,100.83
"7946",46.29,-63.12,2011,12,1,335,2011-12-01,-2.39,-1.92,0.49,84.94,5.53,80.64
"7947",46.29,-63.12,2011,12,2,336,2011-12-02,-3.28,-1.95,0.16,87.38,2.94,78.72
"7948",46.29,-63.12,2011,12,3,337,2011-12-03,-4.06,-2.35,0.34,89.88,1.95,86.7
"7949",46.29,-63.12,2011,12,4,338,2011-12-04,-4.08,-1.7,2.16,89.88,5.28,54.76
"7950",46.29,-63.12,2011,12,5,339,2011-12-05,-2.42,-1.52,2.66,88.38,6.44,80.18
"7951",46.29,-63.12,2011,12,6,340,2011-12-06,-1.86,-1.06,0.53,85.81,4.27,98.29
"7952",46.29,-63.12,2011,12,7,341,2011-12-07,-1.66,-1.13,0.77,91.56,7.88,112.66
"7953",46.29,-63.12,2011,12,8,342,2011-12-08,-3.1,-1.48,0.53,88.31,5.93,105.69
"7954",46.29,-63.12,2011,12,9,343,2011-12-09,-2.67,-0.64,2.35,86.81,12.7,87.1
"7955",46.29,-63.12,2011,12,10,344,2011-12-10,-1.19,-0.73,2.17,92.81,11.35,60.92
"7956",46.29,-63.12,2011,12,11,345,2011-12-11,-1.83,-0.99,4.36,92.19,7.55,74.99
"7957",46.29,-63.12,2011,12,12,346,2011-12-12,-3.05,-1.38,0.66,88.56,7.24,91.3
"7958",46.29,-63.12,2011,12,13,347,2011-12-13,-3.13,-1.77,1.26,86.12,9.74,113.36
"7959",46.29,-63.12,2011,12,14,348,2011-12-14,-3.45,-1.36,0.85,79.94,4.87,122.97
"7960",46.29,-63.12,2011,12,15,349,2011-12-15,-1.52,-0.9,0.69,87.94,5.7,131.87
"7961",46.29,-63.12,2011,12,16,350,2011-12-16,-1.42,-0.57,1.11,97.25,10.09,96.24
"7962",46.29,-63.12,2011,12,17,351,2011-12-17,-0.95,0.16,5.93,95.62,11.38,63.89
"7963",46.29,-63.12,2011,12,18,352,2011-12-18,-0.93,-0.1,6.93,94.69,10.05,87.77
"7964",46.29,-63.12,2011,12,19,353,2011-12-19,-0.92,-0.33,1.01,87.56,13.56,66.98
"7965",46.29,-63.12,2011,12,20,354,2011-12-20,-1.07,-0.66,0.91,92.88,6.59,84.47
"7966",46.29,-63.12,2011,12,21,355,2011-12-21,-1.15,-0.62,2.32,93.88,7.88,79.73
"7967",46.29,-63.12,2011,12,22,356,2011-12-22,-1.31,-0.81,1.63,92.5,4.75,89.16
"7968",46.29,-63.12,2011,12,23,357,2011-12-23,-1.06,-0.81,1.48,91,4.52,87.94
"7969",46.29,-63.12,2011,12,24,358,2011-12-24,-2.23,-0.96,1.32,88.56,3.88,111.9
"7970",46.29,-63.12,2011,12,25,359,2011-12-25,-1.2,-0.55,0.7,89.94,5,124.45
"7971",46.29,-63.12,2011,12,26,360,2011-12-26,-1.88,-0.69,0.26,85.38,1.09,133.63
"7972",46.29,-63.12,2011,12,27,361,2011-12-27,-1.43,-0.78,2.25,91.69,7.2,61.24
"7973",46.29,-63.12,2011,12,28,362,2011-12-28,-1.63,-0.81,0.54,89.75,6.57,86.31
"7974",46.29,-63.12,2011,12,29,363,2011-12-29,-1.67,-0.5,0.38,87.38,5.12,95.66
"7975",46.29,-63.12,2011,12,30,364,2011-12-30,-0.72,-0.1,3.61,91.38,7.19,73.23
"7976",46.29,-63.12,2011,12,31,365,2011-12-31,-0.55,0.07,1.34,93.81,6.8,96.59
"7977",46.29,-63.12,2012,1,1,1,2012-01-01,-0.24,0.31,2.83,97.06,9.26,82.35
"7978",46.29,-63.12,2012,1,2,2,2012-01-02,-0.19,0.19,0.74,96.94,6.12,86.62
"7979",46.29,-63.12,2012,1,3,3,2012-01-03,-0.92,0.1,0.6,88.75,5.97,85.69
"7980",46.29,-63.12,2012,1,4,4,2012-01-04,-1.61,-0.17,1.54,87.5,7.69,90.34
"7981",46.29,-63.12,2012,1,5,5,2012-01-05,-0.5,0.15,0.79,92.69,5.69,89.73
"7982",46.29,-63.12,2012,1,6,6,2012-01-06,-0.26,0.26,1.14,91.69,8.27,69.62
"7983",46.29,-63.12,2012,1,7,7,2012-01-07,-0.81,-0.11,0.12,83.31,5.45,105.63
"7984",46.29,-63.12,2012,1,8,8,2012-01-08,-1.94,-0.18,0.6,84,5.34,41.2
"7985",46.29,-63.12,2012,1,9,9,2012-01-09,-2.31,-0.31,0.93,83.56,8.2,82.41
"7986",46.29,-63.12,2012,1,10,10,2012-01-10,-1.24,-0.34,1.54,86.19,10.15,85.01
"7987",46.29,-63.12,2012,1,11,11,2012-01-11,-1.08,-0.01,0.7,91.38,7.48,86.86
"7988",46.29,-63.12,2012,1,12,12,2012-01-12,-0.53,-0.13,1.28,88.88,5.68,94.08
"7989",46.29,-63.12,2012,1,13,13,2012-01-13,-0.53,0.69,10.73,93.25,8.95,59.76
"7990",46.29,-63.12,2012,1,14,14,2012-01-14,0.15,0.67,3.9,90.62,12.6,65.67
"7991",46.29,-63.12,2012,1,15,15,2012-01-15,0.03,0.41,0.78,94.38,7.27,87.2
"7992",46.29,-63.12,2012,1,16,16,2012-01-16,0.07,0.58,0.32,84.56,4.21,122.25
"7993",46.29,-63.12,2012,1,17,17,2012-01-17,-1.59,0.08,2.82,93.88,6.12,86.55
"7994",46.29,-63.12,2012,1,18,18,2012-01-18,-0.17,0.4,0.59,88.19,3.8,83.83
"7995",46.29,-63.12,2012,1,19,19,2012-01-19,-0.02,0.62,3.23,91.81,5.98,69.44
"7996",46.29,-63.12,2012,1,20,20,2012-01-20,0.23,0.81,1.65,91.06,9.12,87.05
"7997",46.29,-63.12,2012,1,21,21,2012-01-21,0.01,0.65,2.42,92.5,3.7,89.73
"7998",46.29,-63.12,2012,1,22,22,2012-01-22,-0.49,0.42,2.22,88.5,8.68,69.62
"7999",46.29,-63.12,2012,1,23,23,2012-01-23,0.12,0.87,2.41,91.75,11.12,69.84
"8000",46.29,-63.12,2012,1,24,24,2012-01-24,-0.12,0.37,1.51,89.06,10.74,98.33
"8001",46.29,-63.12,2012,1,25,25,2012-01-25,-0.24,0.61,2.44,91.44,8.72,62.05
"8002",46.29,-63.12,2012,1,26,26,2012-01-26,0.23,0.73,3.93,90.5,8.95,74.34
"8003",46.29,-63.12,2012,1,27,27,2012-01-27,0.09,0.71,0.79,85.38,7.62,98.48
"8004",46.29,-63.12,2012,1,28,28,2012-01-28,-0.78,0.69,1.1,85.25,10.61,72.69
"8005",46.29,-63.12,2012,1,29,29,2012-01-29,-0.67,0.89,0.34,84.75,5.29,104.62
"8006",46.29,-63.12,2012,1,30,30,2012-01-30,0.65,1.55,3.07,91.62,10.77,51.57
"8007",46.29,-63.12,2012,1,31,31,2012-01-31,-1.78,0.8,3.73,87.56,7.2,57.52
"8008",46.29,-63.12,2012,2,1,32,2012-02-01,0.49,1.14,3.14,89.75,9.06,88.43
"8009",46.29,-63.12,2012,2,2,33,2012-02-02,0.15,1.14,11.78,91.75,9.49,34.42
"8010",46.29,-63.12,2012,2,3,34,2012-02-03,-1.05,0.13,0.43,85.38,6.6,86.59
"8011",46.29,-63.12,2012,2,4,35,2012-02-04,-1.7,0.39,0.4,87.44,6.64,110.58
"8012",46.29,-63.12,2012,2,5,36,2012-02-05,-0.06,0.5,1.9,87.94,5.88,83.72
"8013",46.29,-63.12,2012,2,6,37,2012-02-06,-0.04,0.62,0.36,77.44,4.07,93.36
"8014",46.29,-63.12,2012,2,7,38,2012-02-07,-0.36,0.41,1.07,87.44,7.18,86.94
"8015",46.29,-63.12,2012,2,8,39,2012-02-08,-1.38,-0.29,0.6,88.5,4.45,74.8
"8016",46.29,-63.12,2012,2,9,40,2012-02-09,-0.95,0.55,0.51,83.19,7.93,73.51
"8017",46.29,-63.12,2012,2,10,41,2012-02-10,-0.26,1.13,3.25,89.62,8.8,55.75
"8018",46.29,-63.12,2012,2,11,42,2012-02-11,0.1,0.83,0.84,91,9.66,45.3
"8019",46.29,-63.12,2012,2,12,43,2012-02-12,0.15,0.71,0.56,88.25,7.99,75.79
"8020",46.29,-63.12,2012,2,13,44,2012-02-13,0.15,0.76,0.23,81.5,3.7,56.45
"8021",46.29,-63.12,2012,2,14,45,2012-02-14,-0.36,0.81,1.49,85.38,9.17,55.66
"8022",46.29,-63.12,2012,2,15,46,2012-02-15,0.34,0.8,5.89,94.88,9.65,48.91
"8023",46.29,-63.12,2012,2,16,47,2012-02-16,-0.16,0.62,0.99,89.75,11.02,46.66
"8024",46.29,-63.12,2012,2,17,48,2012-02-17,-1.95,-0.26,0.33,78.06,8.84,59.39
"8025",46.29,-63.12,2012,2,18,49,2012-02-18,-2.48,-1.77,0.44,77.44,4.63,50.05
"8026",46.29,-63.12,2012,2,19,50,2012-02-19,-2.31,0.04,0.35,77.88,6.02,61.91
"8027",46.29,-63.12,2012,2,20,51,2012-02-20,-0.26,0.62,0.47,81.81,8.21,50.39
"8028",46.29,-63.12,2012,2,21,52,2012-02-21,0.02,0.66,12.76,90.44,12.51,35.59
"8029",46.29,-63.12,2012,2,22,53,2012-02-22,0.12,0.85,1.93,90.94,5.61,52.38
"8030",46.29,-63.12,2012,2,23,54,2012-02-23,0.25,0.91,3.57,93.25,6.97,41.09
"8031",46.29,-63.12,2012,2,24,55,2012-02-24,0.35,0.83,7.53,94.5,10.34,31.62
"8032",46.29,-63.12,2012,2,25,56,2012-02-25,-1.4,0.8,1.01,87.38,5.91,38.7
"8033",46.29,-63.12,2012,2,26,57,2012-02-26,-1.43,0.23,10.82,89.12,7.74,27.65
"8034",46.29,-63.12,2012,2,27,58,2012-02-27,0.24,0.58,0.78,86.56,10.45,64.17
"8035",46.29,-63.12,2012,2,28,59,2012-02-28,-0.05,0.8,0.82,84.88,7.06,43.13
"8036",46.29,-63.12,2012,2,29,60,2012-02-29,0.48,0.97,0.91,85.88,6.2,56.96
"8037",46.29,-63.12,2012,3,1,61,2012-03-01,0.31,1.14,2.57,90.69,5.09,49.47
"8038",46.29,-63.12,2012,3,2,62,2012-03-02,-0.33,1.07,1.02,91.25,4.56,39.05
"8039",46.29,-63.12,2012,3,3,63,2012-03-03,-0.75,0.7,1.69,87.38,10.16,62.43
"8040",46.29,-63.12,2012,3,4,64,2012-03-04,-1.05,0.51,0.8,84.62,6.39,55.23
"8041",46.29,-63.12,2012,3,5,65,2012-03-05,-0.91,0.28,5.92,90.38,10.32,42.49
"8042",46.29,-63.12,2012,3,6,66,2012-03-06,-0.95,0.37,0.82,84.38,7.3,41.25
"8043",46.29,-63.12,2012,3,7,67,2012-03-07,-0.07,0.8,0.68,82.88,3.58,54.36
"8044",46.29,-63.12,2012,3,8,68,2012-03-08,0.35,0.98,3.67,89.75,7.66,47
"8045",46.29,-63.12,2012,3,9,69,2012-03-09,0.5,1.44,1.46,93.38,5.99,31.46
"8046",46.29,-63.12,2012,3,10,70,2012-03-10,0.78,1.31,2.5,89.81,7.74,41.92
"8047",46.29,-63.12,2012,3,11,71,2012-03-11,0.37,0.82,2.52,87.69,8.8,45.5
"8048",46.29,-63.12,2012,3,12,72,2012-03-12,-1.54,0.43,1.09,82.75,7.6,23.99
"8049",46.29,-63.12,2012,3,13,73,2012-03-13,-2.7,0.27,0.68,79.25,7.44,45.38
"8050",46.29,-63.12,2012,3,14,74,2012-03-14,-1.14,0.7,6.49,86.62,11.69,22.51
"8051",46.29,-63.12,2012,3,15,75,2012-03-15,0.53,0.83,1.22,88.44,8,30.02
"8052",46.29,-63.12,2012,3,16,76,2012-03-16,0.55,1.01,1.85,93.69,7.68,33.16
"8053",46.29,-63.12,2012,3,17,77,2012-03-17,-0.13,0.63,5.22,90.88,5.37,33.59
"8054",46.29,-63.12,2012,3,18,78,2012-03-18,-1.51,-0.28,2.9,86.75,4.08,39.98
"8055",46.29,-63.12,2012,3,19,79,2012-03-19,-2.58,-1.49,1.65,85.75,1.51,32.82
"8056",46.29,-63.12,2012,3,20,80,2012-03-20,-1.44,0.22,0.27,80.62,2.86,52.02
"8057",46.29,-63.12,2012,3,21,81,2012-03-21,-2.72,-0.56,0.56,84.19,1.94,41.05
"8058",46.29,-63.12,2012,3,22,82,2012-03-22,-2.67,-0.93,2.37,86.69,6.84,31.82
"8059",46.29,-63.12,2012,3,23,83,2012-03-23,-2.65,-1.2,0.46,74,7.68,35.34
"8060",46.29,-63.12,2012,3,24,84,2012-03-24,-1.96,0.29,3.5,80.75,8.65,31.25
"8061",46.29,-63.12,2012,3,25,85,2012-03-25,-0.77,0.31,3.7,90.62,7.59,25.65
"8062",46.29,-63.12,2012,3,26,86,2012-03-26,-1.94,0.8,1.84,83.12,7.02,18.67
"8063",46.29,-63.12,2012,3,27,87,2012-03-27,-0.5,0.73,12.85,89.88,10.31,26.62
"8064",46.29,-63.12,2012,3,28,88,2012-03-28,0.3,0.81,9.1,89.56,10.07,14.73
"8065",46.29,-63.12,2012,3,29,89,2012-03-29,-0.22,0.75,2.56,86.5,10.2,24.1
"8066",46.29,-63.12,2012,3,30,90,2012-03-30,-0.26,0.62,1,87.38,7.59,29.86
"8067",46.29,-63.12,2012,3,31,91,2012-03-31,-1.04,-0.35,0.73,84.44,6.47,20.62
"8068",46.29,-63.12,2012,4,1,92,2012-04-01,-1.99,-0.94,1.6,82.5,7.57,32.16
"8069",46.29,-63.12,2012,4,2,93,2012-04-02,-0.63,0.67,7.25,92.94,8.6,11.86
"8070",46.29,-63.12,2012,4,3,94,2012-04-03,-1.05,0.46,0.67,89.88,4.93,22.08
"8071",46.29,-63.12,2012,4,4,95,2012-04-04,-0.1,0.55,9.22,92.81,10.2,14.74
"8072",46.29,-63.12,2012,4,5,96,2012-04-05,0.19,0.47,0.95,95.44,6.22,18.12
"8073",46.29,-63.12,2012,4,6,97,2012-04-06,-2.91,0.3,0.71,88.19,8.91,10.59
"8074",46.29,-63.12,2012,4,7,98,2012-04-07,-2.64,-1.12,0.16,77.5,4.52,17.27
"8075",46.29,-63.12,2012,4,8,99,2012-04-08,-2.74,-1.69,9.21,85.62,10.68,11.05
"8076",46.29,-63.12,2012,4,9,100,2012-04-09,-2.87,-0.51,4.46,88.31,8.59,13.3
"8077",46.29,-63.12,2012,4,10,101,2012-04-10,-2.56,-0.42,1.19,80.12,8.84,19.05
"8078",46.29,-63.12,2012,4,11,102,2012-04-11,-1.35,0.09,10.81,87.25,12.8,12.1
"8079",46.29,-63.12,2012,4,12,103,2012-04-12,-1.27,0.06,2.59,85.38,14.35,11.34
"8080",46.29,-63.12,2012,4,13,104,2012-04-13,-1.43,0.57,1.24,85.75,8.91,13.2
"8081",46.29,-63.12,2012,4,14,105,2012-04-14,-3.35,0.9,8.71,87,14.96,9.18
"8082",46.29,-63.12,2012,4,15,106,2012-04-15,-3.55,1.28,11.78,83.69,9.87,4.55
"8083",46.29,-63.12,2012,4,16,107,2012-04-16,-0.24,1.31,9.17,91.88,9.94,10.42
"8084",46.29,-63.12,2012,4,17,108,2012-04-17,-0.09,0.48,1.69,88.81,8.38,17.34
"8085",46.29,-63.12,2012,4,18,109,2012-04-18,-2.42,0,2.43,87.38,6.7,12.78
"8086",46.29,-63.12,2012,4,19,110,2012-04-19,-2.23,-0.49,5.45,87.69,9.76,10.26
"8087",46.29,-63.12,2012,4,20,111,2012-04-20,-3.68,-0.38,7.84,91.88,15.15,7.18
"8088",46.29,-63.12,2012,4,21,112,2012-04-21,-3.87,-1.9,1.05,82.12,7.52,11.55
"8089",46.29,-63.12,2012,4,22,113,2012-04-22,-1.99,-0.31,1.25,87.62,10.12,7.85
"8090",46.29,-63.12,2012,4,23,114,2012-04-23,-1.79,-0.53,2.37,84.88,10.52,11.42
"8091",46.29,-63.12,2012,4,24,115,2012-04-24,-2.95,-1.64,1.23,78.69,6.42,13.22
"8092",46.29,-63.12,2012,4,25,116,2012-04-25,-3.45,-2.13,1.39,83.31,6.96,11.59
"8093",46.29,-63.12,2012,4,26,117,2012-04-26,-7.59,-1.14,10.62,89.88,13.56,4.72
"8094",46.29,-63.12,2012,4,27,118,2012-04-27,-7.89,-4.2,0.87,81.12,8.27,7.6
"8095",46.29,-63.12,2012,4,28,119,2012-04-28,-4.17,-2.61,1.47,72.75,11.82,7.6
"8096",46.29,-63.12,2012,4,29,120,2012-04-29,-6.4,-2.9,3.93,83.31,15.94,6.51
"8097",46.29,-63.12,2012,4,30,121,2012-04-30,-4.02,-1.67,1.11,79.06,10.48,8.66
"8098",46.29,-63.12,2012,5,1,122,2012-05-01,-4.72,-2.19,2.28,87.56,10.58,6.06
"8099",46.29,-63.12,2012,5,2,123,2012-05-02,-7.77,-5.04,0.34,85,7.7,3.61
"8100",46.29,-63.12,2012,5,3,124,2012-05-03,-4.56,-0.7,3.53,86.44,6.54,3.97
"8101",46.29,-63.12,2012,5,4,125,2012-05-04,-1.1,-0.36,1.98,88.81,9.02,7.98
"8102",46.29,-63.12,2012,5,5,126,2012-05-05,-0.96,-0.04,7.55,93.31,10.73,3.77
"8103",46.29,-63.12,2012,5,6,127,2012-05-06,-1.04,-0.23,0.78,90.62,8.88,4.8
"8104",46.29,-63.12,2012,5,7,128,2012-05-07,-1.53,-0.57,4.16,92.94,5.03,3.63
"8105",46.29,-63.12,2012,5,8,129,2012-05-08,-3.01,-1.58,4.12,90.12,9.99,3.95
"8106",46.29,-63.12,2012,5,9,130,2012-05-09,-4.6,-2.74,0.49,76.12,4.3,5.8
"8107",46.29,-63.12,2012,5,10,131,2012-05-10,-4.17,-2.28,2.96,85.56,8.78,3.27
"8108",46.29,-63.12,2012,5,11,132,2012-05-11,-5.86,-4.35,0.65,81.56,9.35,4.07
"8109",46.29,-63.12,2012,5,12,133,2012-05-12,-5.36,-4.63,0.16,77.19,3.46,3.07
"8110",46.29,-63.12,2012,5,13,134,2012-05-13,-4.98,-2.93,0.8,80.94,7.22,2.66
"8111",46.29,-63.12,2012,5,14,135,2012-05-14,-2.91,-1.43,3.63,87.38,8.42,2.95
"8112",46.29,-63.12,2012,5,15,136,2012-05-15,-2.6,-0.7,5.74,92.25,6.52,2.2
"8113",46.29,-63.12,2012,5,16,137,2012-05-16,-3.81,-1.18,1.41,89.25,5.07,2.34
"8114",46.29,-63.12,2012,5,17,138,2012-05-17,-4.19,-2.8,1.99,82.38,5.34,2.02
"8115",46.29,-63.12,2012,5,18,139,2012-05-18,-2.88,-1.74,2.09,90.25,7.62,2.74
"8116",46.29,-63.12,2012,5,19,140,2012-05-19,-5.3,-1.82,2.24,87,12.12,1.48
"8117",46.29,-63.12,2012,5,20,141,2012-05-20,-5.31,-3.99,0.4,81.5,10.1,2.43
"8118",46.29,-63.12,2012,5,21,142,2012-05-21,-3.98,-2.75,2.41,84.69,9.66,1.98
"8119",46.29,-63.12,2012,5,22,143,2012-05-22,-4.44,-2.88,1.44,84.06,3.7,2.16
"8120",46.29,-63.12,2012,5,23,144,2012-05-23,-4.05,-2.18,1.15,82.31,9.45,1.95
"8121",46.29,-63.12,2012,5,24,145,2012-05-24,-7.02,-2.09,1.93,84.06,12.7,1.7
"8122",46.29,-63.12,2012,5,25,146,2012-05-25,-7.63,-2.07,1.08,81.75,14.22,1.82
"8123",46.29,-63.12,2012,5,26,147,2012-05-26,-7.52,-1.59,2.31,88.12,9.8,2.1
"8124",46.29,-63.12,2012,5,27,148,2012-05-27,-1.57,-0.95,11.16,95.38,9.69,0.98
"8125",46.29,-63.12,2012,5,28,149,2012-05-28,-1.98,-0.72,2.87,88.06,6.59,1.34
"8126",46.29,-63.12,2012,5,29,150,2012-05-29,-1.24,-0.16,3.26,91.88,9.73,1.28
"8127",46.29,-63.12,2012,5,30,151,2012-05-30,-2.1,-0.87,0.78,91.31,6.59,1.59
"8128",46.29,-63.12,2012,5,31,152,2012-05-31,-4.53,-2.17,0.11,79.81,6,1.68
"8129",46.29,-63.12,2012,6,1,153,2012-06-01,-4.38,-3.08,1.53,83.75,6.48,1.13
"8130",46.29,-63.12,2012,6,2,154,2012-06-02,-4.2,-3.23,0.51,74.44,4.09,1.64
"8131",46.29,-63.12,2012,6,3,155,2012-06-03,-5.49,-3.11,1.5,83.25,2.63,0.95
"8132",46.29,-63.12,2012,6,4,156,2012-06-04,-6.93,-5.1,0.41,86.44,5.45,1.41
"8133",46.29,-63.12,2012,6,5,157,2012-06-05,-5.28,-2.99,1.89,85.44,7.48,1.27
"8134",46.29,-63.12,2012,6,6,158,2012-06-06,-9.72,-3.72,2.62,90.69,15.01,1
"8135",46.29,-63.12,2012,6,7,159,2012-06-07,-9.64,-7.85,0.45,88.62,8.28,1.05
"8136",46.29,-63.12,2012,6,8,160,2012-06-08,-8.45,-4.85,1.52,79.44,7.23,1.14
"8137",46.29,-63.12,2012,6,9,161,2012-06-09,-7.29,-2.97,1.69,84.31,7.11,1.12
"8138",46.29,-63.12,2012,6,10,162,2012-06-10,-8.25,-2.09,3.61,91.56,5.37,1.02
"8139",46.29,-63.12,2012,6,11,163,2012-06-11,-13.37,-2.96,0.61,99.75,7.74,1.2
"8140",46.29,-63.12,2012,6,12,164,2012-06-12,-16.13,-9.02,6.05,99.5,11.01,1.06
"8141",46.29,-63.12,2012,6,13,165,2012-06-13,-17.17,-16.09,0.39,100,10.02,1.04
"8142",46.29,-63.12,2012,6,14,166,2012-06-14,-16.92,-11.21,1.08,94.62,6.75,1.12
"8143",46.29,-63.12,2012,6,15,167,2012-06-15,-12.2,-2.89,3.74,94,8.93,1.12
"8144",46.29,-63.12,2012,6,16,168,2012-06-16,-7.31,-1.56,3.49,86.12,7.87,1.05
"8145",46.29,-63.12,2012,6,17,169,2012-06-17,-7.19,-1.98,5.03,86.88,8.99,0.93
"8146",46.29,-63.12,2012,6,18,170,2012-06-18,-3.69,-2.19,4.46,90.38,7.94,0.94
"8147",46.29,-63.12,2012,6,19,171,2012-06-19,-5.77,-2.99,1.04,90.88,7.07,0.95
"8148",46.29,-63.12,2012,6,20,172,2012-06-20,-11.9,-5.88,0.49,92.12,8.54,0.98
"8149",46.29,-63.12,2012,6,21,173,2012-06-21,-12.05,-6.08,1.84,89.06,6.4,0.98
"8150",46.29,-63.12,2012,6,22,174,2012-06-22,-16.68,-11.92,0.29,87.44,7.54,1
"8151",46.29,-63.12,2012,6,23,175,2012-06-23,-18.06,-16.66,0.3,90.31,5.64,1.14
"8152",46.29,-63.12,2012,6,24,176,2012-06-24,-17.98,-14.68,0.22,87.44,2.7,1.03
"8153",46.29,-63.12,2012,6,25,177,2012-06-25,-16.62,-14.46,0.19,80.62,2.86,1.06
"8154",46.29,-63.12,2012,6,26,178,2012-06-26,-19.7,-13.99,0.29,90.25,6.48,1.3
"8155",46.29,-63.12,2012,6,27,179,2012-06-27,-24.15,-19.05,0.23,99.56,7.93,1.34
"8156",46.29,-63.12,2012,6,28,180,2012-06-28,-20.63,-17.2,0.71,97.38,5.55,1.37
"8157",46.29,-63.12,2012,6,29,181,2012-06-29,-19.88,-18.86,0.09,99.38,6.77,1.47
"8158",46.29,-63.12,2012,6,30,182,2012-06-30,-19.4,-9.81,0.01,93.75,5.48,1.33
"8159",46.29,-63.12,2012,7,1,183,2012-07-01,-10.88,-9.45,0.11,95.62,6.42,1.45
"8160",46.29,-63.12,2012,7,2,184,2012-07-02,-10,-3.95,3.6,98.88,10.42,1.2
"8161",46.29,-63.12,2012,7,3,185,2012-07-03,-3.67,-1.61,9.74,95.19,16.28,1.19
"8162",46.29,-63.12,2012,7,4,186,2012-07-04,-3.43,-2.25,4.67,95.94,9.93,1.41
"8163",46.29,-63.12,2012,7,5,187,2012-07-05,-12.28,-3.6,2.9,90.44,10.66,1.23
"8164",46.29,-63.12,2012,7,6,188,2012-07-06,-11.9,-10.93,0.19,87,3.09,1.48
"8165",46.29,-63.12,2012,7,7,189,2012-07-07,-11.31,-8.35,1.29,94.69,8.47,1.45
"8166",46.29,-63.12,2012,7,8,190,2012-07-08,-10.1,-8.34,0.55,92.25,2.88,1.62
"8167",46.29,-63.12,2012,7,9,191,2012-07-09,-11.45,-9.2,0.62,97.62,9.99,1.98
"8168",46.29,-63.12,2012,7,10,192,2012-07-10,-18.81,-11.42,0.44,94.06,14.21,1.88
"8169",46.29,-63.12,2012,7,11,193,2012-07-11,-18.42,-14.46,0.42,92.31,4.88,1.85
"8170",46.29,-63.12,2012,7,12,194,2012-07-12,-25.06,-11.27,1,98.75,7.19,1.66
"8171",46.29,-63.12,2012,7,13,195,2012-07-13,-25.52,-18.12,0.25,99.5,5.3,2.37
"8172",46.29,-63.12,2012,7,14,196,2012-07-14,-17.02,-2.23,6.34,97.06,10.1,2.01
"8173",46.29,-63.12,2012,7,15,197,2012-07-15,-15.12,-3.16,2.21,83.56,7.44,3.22
"8174",46.29,-63.12,2012,7,16,198,2012-07-16,-19.69,-13.62,0.49,93.12,8.98,2.61
"8175",46.29,-63.12,2012,7,17,199,2012-07-17,-20.79,-3.62,2.64,99.19,8.28,1.91
"8176",46.29,-63.12,2012,7,18,200,2012-07-18,-12.61,-3.21,2.38,94.62,6.65,3.78
"8177",46.29,-63.12,2012,7,19,201,2012-07-19,-15.79,-11.14,0.46,94.94,5,2.3
"8178",46.29,-63.12,2012,7,20,202,2012-07-20,-17.54,-6.17,2.63,92.19,8.12,4.8
"8179",46.29,-63.12,2012,7,21,203,2012-07-21,-16.6,-4.56,1.29,84.19,15.62,3.61
"8180",46.29,-63.12,2012,7,22,204,2012-07-22,-16.76,-8.11,2.55,90.75,6.92,4.48
"8181",46.29,-63.12,2012,7,23,205,2012-07-23,-20.3,-11.72,0.77,88.44,13.23,3.77
"8182",46.29,-63.12,2012,7,24,206,2012-07-24,-20.88,-20.03,0.43,94.94,5.91,4.8
"8183",46.29,-63.12,2012,7,25,207,2012-07-25,-19.88,-14.84,4.76,97.88,8.47,4.54
"8184",46.29,-63.12,2012,7,26,208,2012-07-26,-14.46,-5.32,11.22,98.56,9.23,3.98
"8185",46.29,-63.12,2012,7,27,209,2012-07-27,-24.81,-10.85,3.69,94.31,12.61,6.34
"8186",46.29,-63.12,2012,7,28,210,2012-07-28,-24.45,-2.77,5.41,97.5,8.53,5.9
"8187",46.29,-63.12,2012,7,29,211,2012-07-29,-6.13,-3,2.78,94.12,8.05,4.59
"8188",46.29,-63.12,2012,7,30,212,2012-07-30,-14.96,-3.04,5.3,96.56,7.66,5.95
"8189",46.29,-63.12,2012,7,31,213,2012-07-31,-18.18,-9.24,0.94,93.25,7.04,10.01
"8190",46.29,-63.12,2012,8,1,214,2012-08-01,-22.13,-19,0.26,95.62,8.18,7.21
"8191",46.29,-63.12,2012,8,2,215,2012-08-02,-19.75,-2.73,7.76,97.62,10.35,6.28
"8192",46.29,-63.12,2012,8,3,216,2012-08-03,-5.42,-2.52,5.41,97.81,4.02,8.51
"8193",46.29,-63.12,2012,8,4,217,2012-08-04,-12.47,-1.53,4.87,94,9.6,9.98
"8194",46.29,-63.12,2012,8,5,218,2012-08-05,-15.66,-13.7,0.79,82.25,10.67,6.68
"8195",46.29,-63.12,2012,8,6,219,2012-08-06,-18.11,-15.27,0.58,85.69,6.7,19.77
"8196",46.29,-63.12,2012,8,7,220,2012-08-07,-16.82,-13.36,0.32,91.31,10.11,11.31
"8197",46.29,-63.12,2012,8,8,221,2012-08-08,-13.08,-11.16,2.28,98.56,2.58,12.16
"8198",46.29,-63.12,2012,8,9,222,2012-08-09,-11.02,-5.4,3.78,90.88,10.52,31.56
"8199",46.29,-63.12,2012,8,10,223,2012-08-10,-8.91,-0.99,7.81,97.69,8.84,9.66
