"","Year","Month","Day","Max.Temp..Â.C.","Min.Temp..Â.C.","Total.Precip..mm."
"15267",2012,10,18,11,6.5,0
"15268",2012,10,19,17,1,0
"15269",2012,10,20,18,7.5,2.8
"15270",2012,10,21,17,16.5,0
"15271",2012,10,22,13,7.5,2
"15272",2012,10,23,8.5,5.5,4
"15273",2012,10,24,7.5,3.5,1
"15274",2012,10,25,7.5,3.5,0
"15275",2012,10,26,10.5,-2.5,0
"15276",2012,10,27,9,-1,0.9
"15277",2012,10,28,12,7,0.4
"15278",2012,10,29,17.5,10,0.2
"15279",2012,10,30,15,13,0.4
"15280",2012,10,31,15.5,12,12.8
"15281",2012,11,1,18.5,13.5,2
"15282",2012,11,2,15,5,1
"15283",2012,11,3,11,9,0.6
"15284",2012,11,4,9,7,4.7
"15285",2012,11,5,7,2,0.2
"15286",2012,11,6,3,-0.5,0.6
"15287",2012,11,7,6,-6,12
"15288",2012,11,8,8,3,19.2
"15289",2012,11,9,6.5,4,2.4
"15290",2012,11,10,4,1,0
"15291",2012,11,11,7.5,-1.5,0
"15292",2012,11,12,14.5,3.5,0
"15293",2012,11,13,18.5,12.5,14.8
"15294",2012,11,14,5.5,4.5,0.4
"15295",2012,11,15,5.5,3,1.4
"15296",2012,11,16,5,3,0.4
"15297",2012,11,17,3,-0.5,0
"15298",2012,11,18,3,-2,0
"15299",2012,11,19,5.5,-6.5,0
"15300",2012,11,20,7,-5,0
"15301",2012,11,21,7.5,-2.5,0.6
"15302",2012,11,22,9.5,-3,0.6
"15303",2012,11,23,11.5,4,0.6
"15304",2012,11,24,8.5,4,9.4
"15305",2012,11,25,1.5,0.5,0.4
"15306",2012,11,26,-1,-3,0
"15307",2012,11,27,-1,-4.5,0
"15308",2012,11,28,0,-10.5,2
"15309",2012,11,29,0.5,-3.5,0
"15310",2012,11,30,-5,-10.5,2
"15311",2012,12,1,-2,-7.5,0
"15312",2012,12,2,9.5,-12.5,8.4
"15313",2012,12,3,10,-7.5,3.2
"15314",2012,12,4,3,1.5,0.2
"15315",2012,12,5,10,-5.5,4.9
"15316",2012,12,6,0.5,-2,1.5
"15317",2012,12,7,1.5,-3,0
"15318",2012,12,8,7.5,-5.5,5.2
"15319",2012,12,9,5,2,0
"15320",2012,12,10,NA,NA,NA
"15321",2012,12,11,NA,NA,NA
"15322",2012,12,12,-3.5,-5,0
"15323",2012,12,13,-1.5,-7.5,0
"15324",2012,12,14,3,-3.5,2.5
"15325",2012,12,15,-3.5,-7.5,6.5
"15326",2012,12,16,0.5,-10.5,2.5
"15327",2012,12,17,1,-6.5,0
"15328",2012,12,18,2,0,0
"15329",2012,12,19,2,1,0.8
"15330",2012,12,20,2,0,2
"15331",2012,12,21,7,-2,10.8
"15332",2012,12,22,9.5,0,6.4
"15333",2012,12,23,3,-5,2
"15334",2012,12,24,-4,-9,0
"15335",2012,12,25,-4,-9.5,0
"15336",2012,12,26,-1.5,-10,0
"15337",2012,12,27,2,-9.5,14.8
"15338",2012,12,28,2,-2.5,10.8
"15339",2012,12,29,0,-5,15
"15340",2012,12,30,1,-5,5.5
"15341",2012,12,31,-5,-6.5,0
"15342",2013,1,1,-4,-9.5,0
"15343",2013,1,2,-10,-17.5,0
"15344",2013,1,3,-10,-16.5,0
"15345",2013,1,4,-5,-15.5,1
"15346",2013,1,5,-4,-9.5,3
"15347",2013,1,6,-7,-18,3.5
"15348",2013,1,7,-9,-14,0
"15349",2013,1,8,0.5,-17,0
"15350",2013,1,9,1,-5.5,1.5
"15351",2013,1,10,1,-5,0
"15352",2013,1,11,-3,-4.5,0
"15353",2013,1,12,1,-4.5,0
"15354",2013,1,13,4.5,-7,0
"15355",2013,1,14,8.5,0.5,0
"15356",2013,1,15,-3,-6,0
"15357",2013,1,16,-3.5,-12,8
"15358",2013,1,17,2,-5.5,2
"15359",2013,1,18,-13,-15.5,0
"15360",2013,1,19,-3.5,-20.5,5
"15361",2013,1,20,6.5,-5,1
"15362",2013,1,21,-9,-11.5,0
"15363",2013,1,22,-12,-15.5,0
"15364",2013,1,23,-16.5,-18,0
"15365",2013,1,24,-16.5,-21,0
"15366",2013,1,25,-11,-20,0
"15367",2013,1,26,-11,-15,0
"15368",2013,1,27,-9,-15.5,0
"15369",2013,1,28,-6,-14.5,0
"15370",2013,1,29,-4.5,-13.5,1
"15371",2013,1,30,12.5,-10.5,17.4
"15372",2013,1,31,13,3.5,1.2
"15373",2013,2,1,-2.5,-5,0
"15374",2013,2,2,-9.5,-13.5,1.5
"15375",2013,2,3,-2.5,-12.5,18
"15376",2013,2,4,-2.5,-7.5,10
"15377",2013,2,5,-11,-13,0
"15378",2013,2,6,-7.5,-23,0
"15379",2013,2,7,-13,-17,0
"15380",2013,2,8,-9.5,-21.5,5
"15381",2013,2,9,-4.5,-18,18
"15382",2013,2,10,-5,-6.5,5
"15383",2013,2,11,2.5,-9.5,0
"15384",2013,2,12,2.5,-3.5,8
"15385",2013,2,13,1,-2.5,0
"15386",2013,2,14,-1,-2.5,0
"15387",2013,2,15,2.5,-8.5,0
"15388",2013,2,16,6,-2.5,3
"15389",2013,2,17,1,-1,28.8
"15390",2013,2,18,-1,-6,1.5
"15391",2013,2,19,0,-6.5,0
"15392",2013,2,20,2.5,-9.5,5
"15393",2013,2,21,1,-1,3.5
"15394",2013,2,22,-2.5,-3.5,0
"15395",2013,2,23,-3,-7,0
"15396",2013,2,24,-4,-16.5,0
"15397",2013,2,25,-0.5,-10,0
"15398",2013,2,26,-2.5,-12,0
"15399",2013,2,27,0.5,-16,0
"15400",2013,2,28,-1.5,-10.5,0
"15401",2013,3,1,0,-4,4.6
"15402",2013,3,2,1,-1.5,5.4
"15403",2013,3,3,3,-1,8
"15404",2013,3,4,3.5,-1,1
"15405",2013,3,5,1,-1,0
"15406",2013,3,6,1,-1,0
"15407",2013,3,7,0.5,-1.5,0
"15408",2013,3,8,0.5,-5,0
"15409",2013,3,9,0,-3.5,0
"15410",2013,3,10,1,-2,0
"15411",2013,3,11,5.5,-4.5,0
"15412",2013,3,12,7,0,0.4
"15413",2013,3,13,10.5,3,41.4
"15414",2013,3,14,7,2.5,0.8
"15415",2013,3,15,0,-2,6
"15416",2013,3,16,-2,-5,0
"15417",2013,3,17,-1,-12.5,1
"15418",2013,3,18,-5.5,-13,0
"15419",2013,3,19,-4.5,-6,6
"15420",2013,3,20,1.5,-7,6
"15421",2013,3,21,4.5,-6.5,5
"15422",2013,3,22,1.5,-2,7
"15423",2013,3,23,2,-4,4
"15424",2013,3,24,1.5,-3,1
"15425",2013,3,25,1,-2.5,0
"15426",2013,3,26,1,-3,5.9
"15427",2013,3,27,2,-0.5,1.5
"15428",2013,3,28,2.5,-2,0
"15429",2013,3,29,1,-3.5,0
"15430",2013,3,30,2,-9,0
"15431",2013,3,31,7,-10,0
"15432",2013,4,1,5,-5,4.3
"15433",2013,4,2,3,0,0.8
"15434",2013,4,3,-0.5,-4.5,0
"15435",2013,4,4,5.5,-3,0
"15436",2013,4,5,9.5,1,3
"15437",2013,4,6,3.5,0,1
"15438",2013,4,7,4,-4.5,1
"15439",2013,4,8,9,1,0.6
"15440",2013,4,9,3.5,-1,0
"15441",2013,4,10,7,-1,0
"15442",2013,4,11,5.5,-1,0
"15443",2013,4,12,3,-1,6
"15444",2013,4,13,3,-0.5,4.8
"15445",2013,4,14,3,-0.5,3.8
"15446",2013,4,15,8,-1,0
"15447",2013,4,16,13,-4,9.4
"15448",2013,4,17,12,4,0
"15449",2013,4,18,7.5,0,0
"15450",2013,4,19,18,1.5,0
"15451",2013,4,20,18,13,2.6
"15452",2013,4,21,3,1.5,0
"15453",2013,4,22,5,-3.5,0
"15454",2013,4,23,10,-4.5,6.8
"15455",2013,4,24,14.5,3.5,2.4
"15456",2013,4,25,17.5,8.5,3.2
"15457",2013,4,26,6,3,0.6
"15458",2013,4,27,5,1,0
"15459",2013,4,28,11,-2.5,0
"15460",2013,4,29,9,-3.5,1
"15461",2013,4,30,11,2.5,0
"15462",2013,5,1,14,-0.5,0
"15463",2013,5,2,7.5,2.5,0
"15464",2013,5,3,8,1.5,0
"15465",2013,5,4,10,-3,0
"15466",2013,5,5,20.5,0.5,0
"15467",2013,5,6,21.5,7,0
"15468",2013,5,7,23,10,0
"15469",2013,5,8,16.5,8,0
"15470",2013,5,9,21.5,11.5,0.2
"15471",2013,5,10,21.5,13.5,2.2
"15472",2013,5,11,19,6.5,11.8
"15473",2013,5,12,18,10,6.8
"15474",2013,5,13,15,10,0
"15475",2013,5,14,8,6,24.2
"15476",2013,5,15,15.5,3.5,2.8
"15477",2013,5,16,12,4,0.8
"15478",2013,5,17,8,4.5,5.4
"15479",2013,5,18,3.5,1.5,1.6
"15480",2013,5,19,10,0.5,0
"15481",2013,5,20,14.5,-2,2
"15482",2013,5,21,14.5,7,0.4
"15483",2013,5,22,14.5,6,0.8
"15484",2013,5,23,18,8,0.2
"15485",2013,5,24,23,16,10.2
"15486",2013,5,25,16,5.5,8
"15487",2013,5,26,16.5,6.5,0
"15488",2013,5,27,12.5,7.5,2
"15489",2013,5,28,10.5,6.5,0
"15490",2013,5,29,21,0,6.8
"15491",2013,5,30,17.5,11,0.4
"15492",2013,5,31,27,15,3.4
"15493",2013,6,1,13.5,9,1
"15494",2013,6,2,24,8,0.4
"15495",2013,6,3,21,12,3.8
"15496",2013,6,4,21,14,0
"15497",2013,6,5,17,6,0
"15498",2013,6,6,19.5,6.5,0
"15499",2013,6,7,20,11.5,5.2
"15500",2013,6,8,11,9.5,29.8
"15501",2013,6,9,13.5,8,0.4
"15502",2013,6,10,21.5,7.5,0.6
"15503",2013,6,11,22,13.5,1.6
"15504",2013,6,12,15,10.5,6.8
"15505",2013,6,13,12,9,0.4
"15506",2013,6,14,14,7.5,0.2
"15507",2013,6,15,21.5,4,0
"15508",2013,6,16,21.5,11.5,2.2
"15509",2013,6,17,21,11,1
"15510",2013,6,18,22,14,0
"15511",2013,6,19,18,9.5,0
"15512",2013,6,20,24,6,0
"15513",2013,6,21,23,12.5,3
"15514",2013,6,22,24,12.5,0
"15515",2013,6,23,27,12.5,19
"15516",2013,6,24,25,16,0
"15517",2013,6,25,26.5,18,0
"15518",2013,6,26,14.5,11.5,0
"15519",2013,6,27,15.5,11.5,0.6
"15520",2013,6,28,20.5,12.5,17
"15521",2013,6,29,24,13,2.8
"15522",2013,6,30,24.5,19.5,0.4
"15523",2013,7,1,25.5,18.5,0
"15524",2013,7,2,17.5,15,0
"15525",2013,7,3,24,12,0
"15526",2013,7,4,30.5,16.5,0
"15527",2013,7,5,31,20.5,0
"15528",2013,7,6,30.5,20.5,0
"15529",2013,7,7,29.5,20.5,5.6
"15530",2013,7,8,23.5,16.5,0
"15531",2013,7,9,21,8.5,0
"15532",2013,7,10,24.5,12,0
"15533",2013,7,11,26,17.5,4.2
"15534",2013,7,12,21,17,0
"15535",2013,7,13,27,7.5,0
"15536",2013,7,14,31.5,16.5,0
"15537",2013,7,15,32.5,18,0
"15538",2013,7,16,25.5,19.5,0
"15539",2013,7,17,25.5,13.5,8
"15540",2013,7,18,25.5,19.5,0
"15541",2013,7,19,23.5,14,3
"15542",2013,7,20,29.5,19.5,0
"15543",2013,7,21,22,15,0
"15544",2013,7,22,25.5,10,0
"15545",2013,7,23,22.5,14,27.8
"15546",2013,7,24,25,16.5,0
"15547",2013,7,25,18,14,11.2
"15548",2013,7,26,28,16,4.4
"15549",2013,7,27,24,19,2.2
"15550",2013,7,28,18.5,14,0
"15551",2013,7,29,23.5,15,2.2
"15552",2013,7,30,25,18,0
"15553",2013,7,31,24,16,0
"15554",2013,8,1,27,14.5,0
"15555",2013,8,2,24,12,0
"15556",2013,8,3,26.5,16,3.8
"15557",2013,8,4,25,15,0
"15558",2013,8,5,23,11,3.4
"15559",2013,8,6,23.5,12.5,0
"15560",2013,8,7,26.5,13.5,0
"15561",2013,8,8,25,10.5,0
"15562",2013,8,9,23,19,42.6
"15563",2013,8,10,26,18.5,0.6
"15564",2013,8,11,23,15,0
"15565",2013,8,12,25,15,0
"15566",2013,8,13,25,14.5,0
"15567",2013,8,14,25,17,0
"15568",2013,8,15,23,13.5,0
"15569",2013,8,16,25,12.5,0
"15570",2013,8,17,23,12,0
"15571",2013,8,18,25.5,10.5,0
"15572",2013,8,19,26,16,0
"15573",2013,8,20,20,12,0
"15574",2013,8,21,29,12.5,0
"15575",2013,8,22,28,18.5,0
"15576",2013,8,23,20,17,0.6
"15577",2013,8,24,18.5,8,0
"15578",2013,8,25,24,5,0
"15579",2013,8,26,20,9,0
"15580",2013,8,27,24.5,17,0
"15581",2013,8,28,23.5,15.5,0
"15582",2013,8,29,17.5,15,2.2
"15583",2013,8,30,16.5,14.5,0.6
"15584",2013,8,31,24,11,3.6
"15585",2013,9,1,21.5,16,0.4
"15586",2013,9,2,18,15.5,5.8
"15587",2013,9,3,22,15,29.4
"15588",2013,9,4,24,20,2.6
"15589",2013,9,5,15,10,2
"15590",2013,9,6,17.5,6,0
"15591",2013,9,7,20,11.5,8
"15592",2013,9,8,15,12,20.4
"15593",2013,9,9,17,8,0
"15594",2013,9,10,17,15,2.8
"15595",2013,9,11,22,15,5.2
"15596",2013,9,12,24.5,18,0.6
"15597",2013,9,13,NA,NA,NA
"15598",2013,9,14,NA,NA,NA
"15599",2013,9,15,20,12,0
"15600",2013,9,16,18,12,4.7
"15601",2013,9,17,14.5,10,0
"15602",2013,9,18,19,6.5,0
"15603",2013,9,19,20,9,0
"15604",2013,9,20,14,11.5,0
"15605",2013,9,21,22,11.5,0
"15606",2013,9,22,25,11.5,7
"15607",2013,9,23,17.5,12.5,1.6
"15608",2013,9,24,13,8.5,4
"15609",2013,9,25,13,10,8.8
"15610",2013,9,26,12.5,11.5,7.6
"15611",2013,9,27,14,11.5,0
"15612",2013,9,28,20,3,0
"15613",2013,9,29,23,11.5,0
"15614",2013,9,30,21.5,8,0
"15615",2013,10,1,18.5,11,0.6
"15616",2013,10,2,22,11.5,0
"15617",2013,10,3,18,12,0
"15618",2013,10,4,15.5,9.5,0
"15619",2013,10,5,15,3.5,0
"15620",2013,10,6,12.5,4.5,0
"15621",2013,10,7,14,0,5
"15622",2013,10,8,18.5,10.5,6.4
"15623",2013,10,9,14.5,3.5,0
"15624",2013,10,10,19.5,5.5,0
"15625",2013,10,11,19.5,7,0.2
"15626",2013,10,12,9.5,6,0
"15627",2013,10,13,9,-2,0
"15628",2013,10,14,13,-0.5,1.4
"15629",2013,10,15,14,3.5,0
"15630",2013,10,16,15,-0.5,9.5
"15631",2013,10,17,20.5,13.5,0
"15632",2013,10,18,15.5,11,3.2
"15633",2013,10,19,18,10,0
"15634",2013,10,20,15,5,3.8
"15635",2013,10,21,9,5.5,0
"15636",2013,10,22,14,1.5,13.6
"15637",2013,10,23,11.5,6.5,0
"15638",2013,10,24,10,2,0
"15639",2013,10,25,10,3.5,0
"15640",2013,10,26,10,1.5,0
"15641",2013,10,27,8.5,4.5,8.4
"15642",2013,10,28,8,1,0.4
"15643",2013,10,29,7,-1.5,0
"15644",2013,10,30,5,-6,0
"15645",2013,10,31,14,-5,14.7
"15646",2013,11,1,18,5,5.8
"15647",2013,11,2,14.5,10,0.2
"15648",2013,11,3,4.5,2,0
"15649",2013,11,4,4,0,1
"15650",2013,11,5,5.5,1,0
"15651",2013,11,6,13.5,-2.5,0
"15652",2013,11,7,14.5,5.5,12.4
"15653",2013,11,8,7,0,0
"15654",2013,11,9,2.5,0,0
"15655",2013,11,10,5,-3.5,27.2
"15656",2013,11,11,5,2.5,7.4
"15657",2013,11,12,5,0,3.6
"15658",2013,11,13,-0.5,-5.5,0
"15659",2013,11,14,5,-5.5,0
"15660",2013,11,15,6,1.5,0
"15661",2013,11,16,10,0,0
"15662",2013,11,17,7.5,-2,0
"15663",2013,11,18,NA,NA,NA
"15664",2013,11,19,NA,NA,NA
"15665",2013,11,20,3.5,-2.5,1.5
"15666",2013,11,21,4.5,-1,0
"15667",2013,11,22,7,-2,0
"15668",2013,11,23,2,-3,0
"15669",2013,11,24,-3,-6,3
"15670",2013,11,25,-3.5,-6,1
"15671",2013,11,26,2,-7.5,0
"15672",2013,11,27,16.5,-4.5,22.8
"15673",2013,11,28,12.5,1,0.8
"15674",2013,11,29,-4.5,-7,1
"15675",2013,11,30,-3,-7,0
"15676",2013,12,1,0.5,-11.5,6
"15677",2013,12,2,3.5,-1.5,2.8
"15678",2013,12,3,5,2.5,59.8
"15679",2013,12,4,2,-1.5,15
"15680",2013,12,5,6,-1.5,5.6
"15681",2013,12,6,5.5,-2,5
"15682",2013,12,7,-0.5,-1.5,0
"15683",2013,12,8,-4.5,-10,0
"15684",2013,12,9,-0.5,-10,7
"15685",2013,12,10,1.5,-5.5,0
"15686",2013,12,11,-6.5,-10,2
"15687",2013,12,12,-12,-15,0
"15688",2013,12,13,-8,-19,6
"15689",2013,12,14,-12,-20,0
"15690",2013,12,15,-3,-16.5,25
"15691",2013,12,16,-3,-9,2
"15692",2013,12,17,-7,-16,1
"15693",2013,12,18,-2,-22,20
"15694",2013,12,19,-2,-10,0
"15695",2013,12,20,-2,-9,0
"15696",2013,12,21,2,-9,8.2
"15697",2013,12,22,-2,-4,25
"15698",2013,12,23,-0.5,-5.5,11.2
"15699",2013,12,24,2,-1,5
"15700",2013,12,25,-7,-10,2
"15701",2013,12,26,-2,-22.5,3.5
"15702",2013,12,27,-2,-6,3
"15703",2013,12,28,-1,-12.5,0
"15704",2013,12,29,-0.5,-8,12.5
"15705",2013,12,30,-0.5,-6,0
"15706",2013,12,31,-16,-19,0
"15707",2014,1,1,-14,-19,0
"15708",2014,1,2,-12,-25,0
"15709",2014,1,3,-11,-24,10
"15710",2014,1,4,-5.5,-21.5,0
"15711",2014,1,5,-3,-16,0
"15712",2014,1,6,10,-12.5,2.4
"15713",2014,1,7,-2,-8.5,0
"15714",2014,1,8,-9.5,-14,0
"15715",2014,1,9,-8.5,-14.5,0
"15716",2014,1,10,-2.5,-17,0
"15717",2014,1,11,10,-10,6.4
"15718",2014,1,12,9.5,3.5,0.4
"15719",2014,1,13,4,-2,0
"15720",2014,1,14,10.5,-2,26.8
"15721",2014,1,15,6.5,1,0.2
"15722",2014,1,16,2.5,1,12.6
"15723",2014,1,17,3.5,-0.5,0.4
"15724",2014,1,18,3,1,0
"15725",2014,1,19,1,-3,3.5
"15726",2014,1,20,-1,-3,2
"15727",2014,1,21,-10.5,-15,0
"15728",2014,1,22,-7.5,-14,20
"15729",2014,1,23,-10,-13.5,0
"15730",2014,1,24,-12.5,-19.5,0
"15731",2014,1,25,5,-24,10.8
"15732",2014,1,26,3.5,-9,0.6
"15733",2014,1,27,5.5,-15,1.4
"15734",2014,1,28,-9.5,-12,0
"15735",2014,1,29,-9,-15,2
"15736",2014,1,30,-3,-13.5,0
"15737",2014,1,31,3,-15,0
"15738",2014,2,1,-0.5,-7.5,5
"15739",2014,2,2,3,-7,0
"15740",2014,2,3,-3,-6,0
"15741",2014,2,4,-3,-12,0
"15742",2014,2,5,-5,-13.5,4
"15743",2014,2,6,-10.5,-14,1.5
"15744",2014,2,7,-6,-20,0
"15745",2014,2,8,-6,-14,0
"15746",2014,2,9,-8,-18,0
"15747",2014,2,10,-7,-20,0
"15748",2014,2,11,-10,-21.5,0
"15749",2014,2,12,-9.5,-18,0
"15750",2014,2,13,3.5,-21,30.5
"15751",2014,2,14,10,-3,4.5
"15752",2014,2,15,-3,-4,10
"15753",2014,2,16,-3,-9,15
"15754",2014,2,17,-7,-11,4
"15755",2014,2,18,-3,-13.5,13
"15756",2014,2,19,-0.5,-10.5,18
"15757",2014,2,20,0.5,-3,3
"15758",2014,2,21,3,-6,7
"15759",2014,2,22,6.5,-3,0
"15760",2014,2,23,3.5,-0.5,0
"15761",2014,2,24,3,-1.5,0
"15762",2014,2,25,-7.5,-10.5,0
"15763",2014,2,26,-6.5,-18.5,0
"15764",2014,2,27,-2,-20,2
"15765",2014,2,28,-6.5,-14.5,0
"15766",2014,3,1,-2,-17.5,1
"15767",2014,3,2,0,-8,2
"15768",2014,3,3,-8.5,-20,0
"15769",2014,3,4,-10,-20,0
"15770",2014,3,5,-11.5,-18,0
"15771",2014,3,6,-7,-25,0
"15772",2014,3,7,1,-18.5,0
"15773",2014,3,8,6,-13.5,0
"15774",2014,3,9,6.5,-6,0
"15775",2014,3,10,-4,-16,0
"15776",2014,3,11,0.5,-16,0
"15777",2014,3,12,NA,NA,NA
"15778",2014,3,13,-2.5,-9,16.7
"15779",2014,3,14,-4.5,-13,2
"15780",2014,3,15,6.5,-14.5,7.8
"15781",2014,3,16,1.5,-2,0
"15782",2014,3,17,-8,-14,0
"15783",2014,3,18,-4.5,-14,0
"15784",2014,3,19,1,-14.5,0
"15785",2014,3,20,4,-4,5
"15786",2014,3,21,4,0,0
"15787",2014,3,22,3,-4.5,8
"15788",2014,3,23,2,-4.5,1.5
"15789",2014,3,24,-8,-14,0
"15790",2014,3,25,-3,-14,0
"15791",2014,3,26,-3.5,-13.5,35
"15792",2014,3,27,-1.5,-7,0
"15793",2014,3,28,5.5,-7,8
"15794",2014,3,29,3.5,1.5,0
"15795",2014,3,30,2.5,-3,32.6
"15796",2014,3,31,-0.5,-2,14.3
"15797",2014,4,1,-2,-3.5,10
"15798",2014,4,2,0,-3,0
"15799",2014,4,3,2,-3,0
"15800",2014,4,4,2,-3,9.6
"15801",2014,4,5,4,-2,11.6
"15802",2014,4,6,5,1,0.4
"15803",2014,4,7,10,-0.5,0
"15804",2014,4,8,10,1.5,20.6
"15805",2014,4,9,9.5,4.5,0
"15806",2014,4,10,5,-4,0
"15807",2014,4,11,11.5,2.5,0
"15808",2014,4,12,6,1.5,0
"15809",2014,4,13,1.5,-2.5,18.4
"15810",2014,4,14,13.5,0,0
"15811",2014,4,15,20.5,12.5,0
"15812",2014,4,16,14,-4,13
"15813",2014,4,17,2.5,-3,0
"15814",2014,4,18,6,-5,0
"15815",2014,4,19,9,-1,0
"15816",2014,4,20,6.5,-1,0
"15817",2014,4,21,12,-0.5,0
"15818",2014,4,22,9,4,0.6
"15819",2014,4,23,12,0,12.9
"15820",2014,4,24,NA,NA,NA
"15821",2014,4,25,3,-0.5,0
"15822",2014,4,26,6,-0.5,2.4
"15823",2014,4,27,3,0.5,5
"15824",2014,4,28,4.5,1.5,1
"15825",2014,4,29,4.5,0.5,0
"15826",2014,4,30,6,-1.5,0
"15827",2014,5,1,11,2.5,16.6
"15828",2014,5,2,10,4.5,2.6
"15829",2014,5,3,14.5,3,0
"15830",2014,5,4,6,3,13.2
"15831",2014,5,5,4,1,6
"15832",2014,5,6,5,2.5,0
"15833",2014,5,7,12,-3,0
"15834",2014,5,8,14,2.5,0
"15835",2014,5,9,11,-3,1.8
"15836",2014,5,10,13.5,6,8
"15837",2014,5,11,14.5,2.5,0.2
"15838",2014,5,12,6,0.5,0.2
"15839",2014,5,13,10,2.5,0
"15840",2014,5,14,19,-2,0
"15841",2014,5,15,19.5,9.5,0
"15842",2014,5,16,25,11,0
"15843",2014,5,17,22.5,10.5,0
"15844",2014,5,18,19.5,8.5,0
"15845",2014,5,19,15,8.5,3.4
"15846",2014,5,20,11.5,6,0.4
"15847",2014,5,21,17.5,6,0
"15848",2014,5,22,10,8,4.9
"15849",2014,5,23,7.5,5,1.8
"15850",2014,5,24,6.5,3,0.7
"15851",2014,5,25,6.5,3,0.8
"15852",2014,5,26,7.5,2,11.8
"15853",2014,5,27,7,5,0.7
"15854",2014,5,28,8,3.5,0
"15855",2014,5,29,22,-1.5,0
"15856",2014,5,30,23,10.5,0
"15857",2014,5,31,14,6.5,0
"15858",2014,6,1,15.5,4.5,0
"15859",2014,6,2,23.5,10,0
"15860",2014,6,3,23,12,0
"15861",2014,6,4,23,14,0
"15862",2014,6,5,23,14,9.2
"15863",2014,6,6,16.5,12,2.6
"15864",2014,6,7,12.5,8,1
"15865",2014,6,8,17.5,8,0
"15866",2014,6,9,24,2.5,0
"15867",2014,6,10,16.5,8,0
"15868",2014,6,11,19,6.5,0
"15869",2014,6,12,19.5,3.5,0
"15870",2014,6,13,19.5,11,2.2
"15871",2014,6,14,17,11,14.1
"15872",2014,6,15,16.5,13.5,9.6
"15873",2014,6,16,14.5,10,0.5
"15874",2014,6,17,24,7.5,0
"15875",2014,6,18,16,12.5,20.2
"15876",2014,6,19,18,12,2.6
"15877",2014,6,20,13.5,8,11.2
"15878",2014,6,21,14,8.5,0
"15879",2014,6,22,17.5,12.5,0
"15880",2014,6,23,25,7,0
"15881",2014,6,24,24,13,0.8
"15882",2014,6,25,16,13,5.6
"15883",2014,6,26,12.5,11,10.4
"15884",2014,6,27,19.5,11,0
"15885",2014,6,28,26,7.5,0
"15886",2014,6,29,29,15,0
"15887",2014,6,30,29.5,16.5,0
"15888",2014,7,1,28,18,0
"15889",2014,7,2,28.5,18,0
"15890",2014,7,3,28.5,20,0
"15891",2014,7,4,29.5,21.5,0
"15892",2014,7,5,23,16,15.7
"15893",2014,7,6,25.5,12.5,1
"15894",2014,7,7,24.5,16,2.2
"15895",2014,7,8,27,17,0
"15896",2014,7,9,26.5,19,0
"15897",2014,7,10,27,18,0
"15898",2014,7,11,22.5,14,0
"15899",2014,7,12,27.5,14,0
"15900",2014,7,13,26.5,18,0.2
"15901",2014,7,14,23,18,5.2
"15902",2014,7,15,25,17,3.4
"15903",2014,7,16,28,22,27.2
"15904",2014,7,17,22.5,20,3.8
"15905",2014,7,18,25,18,0
"15906",2014,7,19,24,16,0
"15907",2014,7,20,28,14,0
"15908",2014,7,21,26.5,16,0
"15909",2014,7,22,27,16,0
"15910",2014,7,23,28,16.5,0
"15911",2014,7,24,20,16.5,7.6
"15912",2014,7,25,22.5,13.5,0
"15913",2014,7,26,25.5,14,0.4
"15914",2014,7,27,26,16,2.4
"15915",2014,7,28,27.5,19.5,2.6
"15916",2014,7,29,28,19,0
"15917",2014,7,30,25.5,18,2
"15918",2014,7,31,25.5,19,0
"15919",2014,8,1,26.5,16,0
"15920",2014,8,2,25.5,16,0
"15921",2014,8,3,26.5,18,0
"15922",2014,8,4,26,18.5,1.4
"15923",2014,8,5,26,17,0
"15924",2014,8,6,25,18,20.2
"15925",2014,8,7,21.5,17.5,5.5
"15926",2014,8,8,22,14,0
"15927",2014,8,9,18.5,10.5,3.2
"15928",2014,8,10,18,15.5,1.4
"15929",2014,8,11,20,14,0.4
"15930",2014,8,12,20.5,8,0
"15931",2014,8,13,23.5,10,0
"15932",2014,8,14,25.5,13.5,0
"15933",2014,8,15,21,17,11.2
"15934",2014,8,16,22,13,0.4
"15935",2014,8,17,21.5,12,26
"15936",2014,8,18,18,16,15.2
"15937",2014,8,19,20.5,13,2.4
"15938",2014,8,20,20.5,13,0
"15939",2014,8,21,20,16,0
"15940",2014,8,22,20,10,0.4
"15941",2014,8,23,20,16,0
"15942",2014,8,24,22.5,9,0
"15943",2014,8,25,28,11,0
"15944",2014,8,26,27,17,0
"15945",2014,8,27,25.5,17,1.4
"15946",2014,8,28,21.5,17,3.4
"15947",2014,8,29,16.5,13,0
"15948",2014,8,30,20.5,4.5,0
"15949",2014,8,31,21,13,29
"15950",2014,9,1,18.5,17,0.4
"15951",2014,9,2,NA,NA,NA
"15952",2014,9,3,25,18,5.6
"15953",2014,9,4,25,13.5,0
"15954",2014,9,5,23.5,17,0
"15955",2014,9,6,24.5,17.5,6.4
"15956",2014,9,7,18.5,12.5,0
"15957",2014,9,8,16.5,7,0
"15958",2014,9,9,20,3,0
"15959",2014,9,10,20,7,0
"15960",2014,9,11,22,8,3.6
"15961",2014,9,12,17,13.5,0
"15962",2014,9,13,16,5,2.6
"15963",2014,9,14,17.5,12.5,2.8
"15964",2014,9,15,16.5,6,0
